summary,SPSCQueue5,61755877
summary,SPSCQueue5,65881885
summary,SPSCQueue5,64453460
summary,SPSCQueue5,62803089
summary,SPSCQueue5,65147710
summary,SPSCQueue5,65368218
summary,SPSCQueue5,62522573
summary,SPSCQueue5,59803344
summary,SPSCQueue5,66078463
summary,SPSCQueue5,64771040
summary,SPSCQueue5,62996058
summary,SPSCQueue5,64464299
summary,SPSCQueue5,63351097
summary,SPSCQueue5,65932265
summary,SPSCQueue5,30508797
summary,SPSCQueue5,66630346
summary,SPSCQueue5,68723924
summary,SPSCQueue5,65785119
summary,SPSCQueue5,61351063
summary,SPSCQueue5,59984798
summary,SPSCQueue5,67486858
summary,SPSCQueue5,65361055
summary,SPSCQueue5,66718666
summary,SPSCQueue5,64962103
summary,SPSCQueue5,29690754
summary,SPSCQueue5,61061319
summary,SPSCQueue5,63660025
summary,SPSCQueue5,61980357
summary,Cross Socket
summary,P1C1QueueOriginal3,36709103
summary,P1C1QueueOriginal3,52397371
summary,P1C1QueueOriginal3,20836080
summary,P1C1QueueOriginal3,32087191
summary,P1C1QueueOriginal3,44812444
summary,P1C1QueueOriginal3,33707417
summary,P1C1QueueOriginal3,25942649
summary,P1C1QueueOriginal3,34643599
summary,P1C1QueueOriginal3,49892714
summary,P1C1QueueOriginal3,33968490
summary,P1C1QueueOriginal3,43945744
summary,P1C1QueueOriginal3,17185791
summary,P1C1QueueOriginal3,48450526
summary,P1C1QueueOriginal3,39794817
summary,P1C1QueueOriginal3,18568950
summary,P1C1QueueOriginal3,44364622
summary,P1C1QueueOriginal3,49596107
summary,P1C1QueueOriginal3,16183930
summary,P1C1QueueOriginal3,45020599
summary,P1C1QueueOriginal3,39260061
summary,P1C1QueueOriginal3,47855053
summary,P1C1QueueOriginal3,40302042
summary,P1C1QueueOriginal3,41750677
summary,P1C1QueueOriginal3,41756974
summary,P1C1QueueOriginal3,40177599
summary,P1C1QueueOriginal3,22296190
summary,P1C1QueueOriginal3,27434631
summary,P1C1QueueOriginal3,45283296
summary,P1C1QueueOriginal3,34578965
summary,P1C1QueueOriginal3,41349359
summary,P1C1QueueOriginal3PadData,32816200
summary,P1C1QueueOriginal3PadData,33331446
summary,P1C1QueueOriginal3PadData,35976030
summary,P1C1QueueOriginal3PadData,16563697
